TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,CommissionPercent,OrderChannel
52,5/4/2025,1198,2066,404,3,516.06,6.3,Mobile
53,5/4/2025,1113,2038,404,2,2223.62,14,Catalog
54,5/4/2025,1145,2079,401,0,1901.08,13,Online
55,5/4/2025,1195,2026,402,2,507.74,8.9,InStore
56,5/4/2025,1169,2010,402,1,140.11,5,Phone
57,5/4/2025,1044,2070,401,1,0,2,Mobile
58,5/4/2025,1000,2052,404,3,2193.78,14,Catalog
59,5/4/2025,1074,2004,402,2,741.8,6,Online
60,5/4/2025,1180,2036,404,0,217.98,2.9,InStore
61,5/4/2025,1175,2029,403,1,36.48,4.9,Phone
62,5/4/2025,1108,2014,402,1,221.67,4.6,Mobile
63,5/4/2025,1068,2018,401,0,2169.04,12.2,Catalog
64,5/4/2025,1042,2039,403,3,2929.32,12.7,Online
65,5/4/2025,1031,2059,403,3,0,2,InStore
66,5/4/2025,1069,2064,404,3,1470.2,7.6,Phone
67,5/4/2025,1020,2076,401,3,4836.42,12.5,Mobile
68,5/4/2025,1188,2041,403,0,1608.42,15,Catalog
69,5/4/2025,1023,2029,401,2,0,2,Online
70,5/4/2025,1147,2005,402,3,0,2,InStore
71,5/4/2025,1132,2083,404,2,614.53,7.1,Phone
72,5/4/2025,1046,2074,404,3,659.5,7.7,Mobile
73,5/4/2025,1023,2060,403,3,1225.14,5.7,Catalog
74,5/4/2025,1085,2041,401,1,1447.58,7.8,Online
75,5/4/2025,1084,2052,404,2,2925.04,13.1,InStore
76,5/4/2025,1169,2051,401,3,117.32,3.4,Phone
77,5/4/2025,1022,2040,403,2,55.26,3.6,Mobile
78,5/4/2025,1029,2098,404,0,3631.44,14.6,Catalog
79,5/4/2025,1168,2069,404,3,232.39,2.7,Online
80,5/4/2025,1013,2024,403,3,372.81,3.5,InStore
81,5/4/2025,1160,2056,401,1,472.25,4,Phone
82,5/4/2025,1068,2070,402,2,109.38,3.1,Mobile
83,5/4/2025,1112,2089,404,0,2067.6,10.6,Catalog
84,5/4/2025,1007,2080,402,1,1498.07,7.8,Online
85,5/4/2025,1079,2070,401,3,34.18,3.6,InStore
86,5/4/2025,1023,2028,401,3,2551.76,11.9,Phone
87,5/4/2025,1030,2082,402,3,799.8,8.2,Mobile
88,5/4/2025,1183,2037,403,3,2160.84,11.5,Catalog
89,5/4/2025,1123,2060,402,3,2450.28,13.1,Online
90,5/4/2025,1141,2018,404,1,2440.17,11.6,InStore
91,5/4/2025,1153,2065,402,0,470.34,4.9,Phone
92,5/4/2025,1070,2098,404,2,0,2,Mobile
93,5/4/2025,1129,2034,401,2,108.94,3.9,Catalog
94,5/4/2025,1185,2038,404,1,1667.72,12.3,Online
95,5/4/2025,1114,2068,404,2,656.19,7.4,InStore
96,5/4/2025,1085,2070,404,3,0,2,Phone
97,5/4/2025,1082,2024,402,3,372.81,3.2,Mobile
98,5/4/2025,1059,2099,404,0,1292.64,5.6,Catalog
99,5/4/2025,1081,2095,404,3,490.79,3.8,Online
100,5/4/2025,1098,2084,402,3,0,2,InStore
101,5/4/2025,1009,2016,403,0,969.06,7.8,Phone
102,5/4/2025,1112,2012,404,0,1869.57,13.9,Mobile
103,5/4/2025,1184,2018,404,1,488.03,4.6,Catalog
104,5/4/2025,1019,2060,403,2,0,2,Online
105,5/4/2025,1159,2088,404,0,0,2,InStore
106,5/4/2025,1084,2086,404,2,2861.12,10.2,Phone
107,5/4/2025,1160,2091,404,0,905.79,7.9,Mobile
108,5/4/2025,1158,2008,402,2,159.82,3,Catalog
109,5/4/2025,1058,2095,401,3,2453.95,14.7,Online
110,5/4/2025,1025,2097,401,3,842.1,5.5,InStore
111,5/4/2025,1042,2088,403,0,709.35,6.9,Phone
112,5/4/2025,1011,2041,401,2,0,2,Mobile
113,5/4/2025,1091,2047,404,1,0,2,Catalog
114,5/4/2025,1062,2067,404,1,0,2,Online
115,5/4/2025,1043,2022,401,3,2684.72,14.3,InStore
116,5/4/2025,1158,2087,402,3,477.96,2.2,Phone
117,5/4/2025,1149,2018,402,3,1626.78,14.4,Mobile
118,5/4/2025,1163,2032,404,2,756.48,5.2,Catalog
119,5/4/2025,1170,2001,404,2,659.76,5.6,Online
120,5/4/2025,1173,2069,402,0,464.78,3.6,InStore
121,5/4/2025,1113,2044,403,3,0,2,Phone
122,5/4/2025,1176,2032,404,2,756.48,8.3,Mobile
123,5/4/2025,1050,2049,404,0,2819.52,15,Catalog
124,5/4/2025,1060,2048,403,2,1144.42,8.1,Online
125,5/4/2025,1179,2037,401,3,1440.56,6.9,InStore
126,5/4/2025,1070,2001,401,3,0,2,Phone
127,5/4/2025,1073,2099,402,2,0,2,Mobile
128,5/4/2025,1056,2081,402,2,0,2,Catalog
129,5/4/2025,1173,2096,402,0,672.18,9,Online
130,5/4/2025,1160,2082,401,2,426.56,2.1,InStore
131,5/4/2025,1112,2004,403,1,1669.05,12.6,Phone
132,5/4/2025,1023,2037,403,3,2160.84,13.8,Mobile
133,5/4/2025,1044,2025,402,2,223.7,4,Catalog
134,5/4/2025,1135,2064,403,1,793.91,5.9,Online
135,5/4/2025,1065,2061,403,2,639.74,5.4,InStore
136,5/4/2025,1029,2059,401,1,921.69,6.3,Phone
137,5/4/2025,1193,2028,404,2,1531.06,10.9,Mobile
138,5/4/2025,1023,2050,401,2,298.85,2,Catalog
139,5/4/2025,1137,2015,404,2,539.98,6.9,Online
140,5/4/2025,1172,2095,403,3,2453.95,14.2,InStore
141,5/4/2025,1163,2047,401,1,301.48,2,Phone
142,5/4/2025,1120,2003,403,1,1039.99,8.2,Mobile
143,5/4/2025,1165,2008,404,2,53.27,4.6,Catalog
144,5/4/2025,1166,2052,401,1,658.13,8.1,Online
145,5/4/2025,1011,2004,403,3,3709,12.1,InStore
146,5/4/2025,1029,2012,402,1,0,2,Phone
147,5/4/2025,1099,2058,403,3,666.75,8.4,Mobile
148,5/4/2025,1150,2095,402,3,490.79,2.8,Catalog
149,5/4/2025,1167,2012,404,3,0,2,Online
150,5/4/2025,1071,2004,403,1,834.52,8.3,InStore
151,5/4/2025,1113,2056,402,2,839.55,6.3,Phone
152,5/4/2025,1025,2087,403,2,0,2,Mobile
153,5/4/2025,1015,2050,403,1,504.31,8.4,Catalog
154,5/4/2025,1031,2058,401,1,2400.3,14.7,Online
155,5/4/2025,1164,2081,401,0,2984.88,11.8,InStore
156,5/4/2025,1085,2031,402,1,508.77,5.6,Phone
157,5/4/2025,1017,2097,402,1,757.89,8,Mobile
158,5/4/2025,1059,2042,402,0,0,2,Catalog
159,5/4/2025,1070,2018,402,2,0,2,Online
160,5/4/2025,1044,2014,401,1,886.68,6.4,InStore
161,5/4/2025,1003,2045,402,2,499.42,2.3,Phone
162,5/4/2025,1004,2022,403,0,671.18,8.8,Mobile
163,5/4/2025,1032,2094,404,0,493.35,3.4,Catalog
164,5/4/2025,1190,2008,404,3,266.36,3.6,Online
165,5/4/2025,1199,2046,401,3,167.15,3,InStore
166,5/4/2025,1128,2028,401,2,2041.41,10,Phone
167,5/4/2025,1117,2082,401,0,799.8,7.5,Mobile
168,5/4/2025,1122,2051,404,0,234.64,3.9,Catalog
169,5/4/2025,1125,2091,404,0,1811.58,11.4,Online
170,5/4/2025,1020,2041,402,0,0,2,InStore
171,5/4/2025,1032,2035,403,3,4499.95,13,Phone
172,5/4/2025,1152,2067,403,3,872.85,6.3,Mobile
173,5/4/2025,1129,2077,404,0,2809.15,13.5,Catalog
174,5/4/2025,1179,2014,402,3,738.9,8.2,Online
175,5/4/2025,1115,2029,404,2,0,2,InStore
176,5/4/2025,1116,2051,404,0,351.96,4.6,Phone
177,5/4/2025,1080,2054,403,2,3602.04,12.4,Mobile
178,5/4/2025,1095,2019,404,0,933.93,7.9,Catalog
179,5/4/2025,1023,2010,401,3,0,2,Online
180,5/4/2025,1024,2095,403,1,3533.69,11.3,InStore
181,5/4/2025,1142,2007,403,0,583.39,7.2,Phone
182,5/4/2025,1105,2045,404,0,624.28,8.8,Mobile
183,5/4/2025,1073,2076,403,2,1934.57,14.1,Catalog
184,5/4/2025,1026,2073,402,1,1797.95,11.5,Online
185,5/4/2025,1168,2061,402,0,599.76,7.7,InStore
186,5/4/2025,1089,2071,403,0,0,2,Phone
187,5/4/2025,1195,2035,402,3,0,2,Mobile
188,5/4/2025,1143,2098,401,2,2178.86,12.9,Catalog
189,5/4/2025,1007,2023,403,2,751.63,6.2,Online
190,5/4/2025,1086,2044,401,1,373.64,2.2,InStore
191,5/4/2025,1036,2072,404,0,1260.9,5.3,Phone
192,5/4/2025,1036,2094,401,0,2466.75,13.6,Mobile
193,5/4/2025,1191,2067,402,3,872.85,7.5,Catalog
194,5/4/2025,1107,2058,403,1,1800.22,10.2,Online
195,5/4/2025,1094,2039,403,0,1952.88,13.1,InStore
196,5/4/2025,1013,2019,402,0,0,2,Phone
197,5/4/2025,1172,2010,403,3,0,2,Mobile
198,5/4/2025,1169,2054,404,3,900.51,5,Catalog
199,5/4/2025,1106,2034,402,0,136.17,4.4,Online
200,5/4/2025,1088,2055,401,2,129.46,2.5,InStore
201,5/4/2025,1173,2086,404,2,715.28,7.2,Phone
202,5/4/2025,1011,2028,404,0,0,2,Mobile
203,5/4/2025,1001,2026,403,1,190.4,2.5,Catalog
204,5/4/2025,1196,2017,403,2,370.96,4.1,Online
205,5/4/2025,1083,2015,401,3,0,2,InStore
206,5/4/2025,1191,2055,402,1,48.55,4.3,Phone
207,5/4/2025,1097,2068,402,2,1312.38,8.5,Mobile
208,5/4/2025,1018,2050,401,3,0,2,Catalog
209,5/4/2025,1004,2058,401,2,1066.8,7.4,Online
210,5/4/2025,1147,2054,404,3,2701.53,10.4,InStore
211,5/4/2025,1074,2014,404,0,738.9,6.9,Phone
212,5/4/2025,1083,2021,404,2,668.33,8.4,Mobile
213,5/4/2025,1022,2055,401,1,97.09,2.7,Catalog
214,5/4/2025,1111,2075,404,0,1561.28,10.3,Online
215,5/4/2025,1101,2039,403,1,2636.39,13.4,InStore
216,5/4/2025,1085,2099,402,0,646.32,6.1,Phone
217,5/4/2025,1130,2081,401,1,1343.2,8.8,Mobile
218,5/4/2025,1198,2044,403,1,186.82,2.3,Catalog
219,5/4/2025,1060,2013,402,2,0,2,Online
220,5/4/2025,1050,2022,402,0,671.18,6.6,InStore
221,5/4/2025,1045,2098,404,3,907.86,6.7,Phone
222,5/4/2025,1193,2072,404,2,1681.2,14.7,Mobile
223,5/4/2025,1160,2040,402,3,138.16,4.6,Catalog
224,5/4/2025,1017,2060,404,2,0,2,Online
225,5/4/2025,1070,2075,401,2,624.51,6.3,InStore
226,5/4/2025,1129,2009,403,3,198.93,4.4,Phone
227,5/4/2025,1115,2004,401,2,2225.4,13.8,Mobile
228,5/4/2025,1073,2009,401,3,66.31,2.4,Catalog
229,5/4/2025,1118,2074,401,3,659.5,6.9,Online
230,5/4/2025,1146,2083,402,2,614.53,6.9,InStore
231,5/4/2025,1154,2060,402,0,408.38,4.3,Phone
232,5/4/2025,1115,2013,403,0,2806.08,14,Mobile
233,5/4/2025,1129,2082,402,0,1066.4,5.5,Catalog
234,5/4/2025,1063,2090,404,3,71.64,4.4,Online
235,5/4/2025,1134,2066,402,2,1238.54,5.8,InStore
236,5/4/2025,1095,2036,404,3,653.94,8.5,Phone
237,5/4/2025,1198,2043,401,2,1397.52,8.1,Mobile
238,5/4/2025,1016,2042,401,3,0,2,Catalog
239,5/4/2025,1072,2032,402,2,1512.96,13.6,Online
240,5/4/2025,1020,2074,402,2,527.6,7.7,InStore
241,5/4/2025,1079,2083,404,1,691.34,7.2,Phone
242,5/4/2025,1152,2090,401,2,57.31,2.5,Mobile
243,5/4/2025,1143,2048,403,1,0,2,Catalog
244,5/4/2025,1171,2089,401,3,1654.08,14,Online
245,5/4/2025,1130,2046,401,2,106.98,3.7,InStore
246,5/4/2025,1079,2023,402,2,3006.53,10.5,Phone
247,5/4/2025,1196,2062,402,1,1114.85,6,Mobile
248,5/4/2025,1035,2019,401,2,0,2,Catalog
249,5/4/2025,1025,2064,401,2,705.7,7.9,Online
250,5/4/2025,1196,2079,402,3,2851.62,11.4,InStore
251,5/4/2025,1039,2020,402,1,338.25,2,Phone
252,5/4/2025,1184,2056,401,3,1574.16,13.4,Mobile
253,5/4/2025,1093,2086,402,3,3576.4,14.6,Catalog
254,5/4/2025,1156,2036,404,1,392.36,3.7,Online
255,5/4/2025,1136,2030,403,3,509.91,6.4,InStore
256,5/4/2025,1049,2047,404,3,1674.9,15,Phone
257,5/4/2025,1196,2036,404,3,0,2,Mobile
258,5/4/2025,1041,2025,402,2,671.09,8.4,Catalog
259,5/4/2025,1013,2082,404,2,1066.4,6.6,Online
260,5/4/2025,1141,2013,401,2,748.29,8.5,InStore
261,5/4/2025,1021,2097,402,2,673.68,6.8,Phone
262,5/4/2025,1115,2065,402,3,1881.36,10.3,Mobile
263,5/4/2025,1023,2028,404,2,510.35,7.9,Catalog
264,5/4/2025,1006,2053,401,3,610.15,5.4,Online
265,5/4/2025,1128,2047,402,3,1004.94,8.6,InStore
266,5/4/2025,1020,2047,402,0,669.96,5.4,Phone
267,5/4/2025,1081,2012,403,1,1682.61,14.8,Mobile
268,5/4/2025,1035,2004,403,3,927.25,8.8,Catalog
269,5/4/2025,1178,2017,404,3,1854.8,11.3,Online
270,5/4/2025,1157,2000,401,0,1938.62,10.1,InStore
271,5/4/2025,1065,2027,402,3,775.83,7.3,Phone
272,5/4/2025,1028,2099,403,1,3490.13,10.7,Mobile
273,5/4/2025,1077,2015,401,1,1822.42,14.4,Catalog
274,5/4/2025,1107,2081,404,0,2238.66,14.5,Online
275,5/4/2025,1028,2063,401,1,994.43,5,InStore
276,5/4/2025,1183,2018,403,3,2711.3,14.6,Phone
277,5/4/2025,1000,2078,403,1,0,2,Mobile
278,5/4/2025,1146,2053,402,0,1220.3,5.5,Catalog
279,5/4/2025,1134,2046,401,0,33.43,3,Online
280,5/4/2025,1099,2060,401,3,1633.52,14.6,InStore
281,5/4/2025,1095,2032,401,2,1512.96,12.1,Phone
282,5/4/2025,1017,2044,402,0,207.58,2.9,Mobile
283,5/4/2025,1197,2074,403,1,593.55,5.4,Catalog
284,5/4/2025,1011,2045,403,1,842.78,6.1,Online
285,5/4/2025,1199,2087,404,3,159.32,4.6,InStore
286,5/4/2025,1161,2023,402,0,939.54,6.5,Phone
287,5/4/2025,1183,2099,404,0,1292.64,8.6,Mobile
288,5/4/2025,1075,2025,401,1,0,2,Catalog
289,5/4/2025,1010,2040,403,3,138.16,3.8,Online
290,5/4/2025,1139,2060,403,0,1225.14,5.3,InStore
291,5/4/2025,1192,2082,402,2,213.28,2.7,Phone
292,5/4/2025,1091,2099,401,2,1034.11,6.5,Mobile
293,5/4/2025,1069,2015,403,3,2699.88,11.9,Catalog
294,5/4/2025,1102,2095,404,3,1472.37,6.2,Online
295,5/4/2025,1086,2023,404,3,3758.16,14.5,InStore
296,5/4/2025,1094,2066,403,0,1032.12,5,Phone
297,5/4/2025,1186,2054,401,3,0,2,Mobile
298,5/4/2025,1154,2023,403,2,751.63,6.3,Catalog
299,5/4/2025,1026,2010,403,2,62.27,2.7,Online
300,5/4/2025,1078,2057,404,1,393.28,4.5,InStore
301,5/4/2025,1176,2056,403,3,524.72,8.6,Phone
302,5/4/2025,1010,2093,403,3,0,2,Mobile
303,5/4/2025,1070,2081,401,0,1492.44,6.7,Catalog
304,5/4/2025,1171,2081,404,2,596.98,7.7,Online
305,5/4/2025,1131,2095,402,0,1472.37,7.6,InStore
306,5/4/2025,1036,2077,404,0,1123.66,8.5,Phone
307,5/4/2025,1032,2008,402,2,106.54,4.4,Mobile
308,5/4/2025,1092,2049,401,1,0,2,Catalog
309,5/4/2025,1173,2057,403,2,349.58,3.2,Online
310,5/4/2025,1113,2097,401,1,757.89,6.3,InStore
311,5/4/2025,1135,2046,404,2,80.23,2.9,Phone
312,5/4/2025,1166,2035,402,0,899.99,7.2,Mobile
313,5/4/2025,1006,2094,402,3,1480.05,8.8,Catalog
314,5/4/2025,1132,2049,401,2,1503.74,11.8,Online
315,5/4/2025,1198,2033,404,1,2257.88,14.6,InStore
316,5/4/2025,1156,2036,404,1,784.73,6.9,Phone
317,5/4/2025,1031,2017,401,3,0,2,Mobile
318,5/4/2025,1044,2091,404,0,1811.58,10,Catalog
319,5/4/2025,1174,2040,403,0,34.54,4,Online
320,5/4/2025,1140,2069,403,2,557.74,8.7,InStore
321,5/4/2025,1040,2091,402,2,724.63,8.9,Phone
322,5/4/2025,1130,2028,401,1,574.15,5.7,Mobile
323,5/4/2025,1035,2030,404,0,339.94,3.6,Catalog
324,5/4/2025,1092,2070,403,3,102.54,2,Online
325,5/4/2025,1141,2016,401,0,0,2,InStore
326,5/4/2025,1079,2050,404,3,186.78,4.1,Phone
327,5/4/2025,1196,2052,401,1,2632.54,11.3,Mobile
328,5/4/2025,1081,2082,401,3,1066.4,6.9,Catalog
329,5/4/2025,1119,2087,403,1,0,2,Online
330,5/4/2025,1199,2070,402,1,30.76,3.4,InStore
331,5/4/2025,1110,2064,401,0,0,2,Phone
332,5/4/2025,1132,2019,403,1,1681.07,13.6,Mobile
333,5/4/2025,1041,2041,402,2,643.37,8.8,Catalog
334,5/4/2025,1132,2036,401,2,348.77,3.2,Online
335,5/4/2025,1050,2081,403,1,2686.39,10.9,InStore
336,5/4/2025,1160,2038,401,1,0,2,Phone
337,5/4/2025,1151,2074,402,1,1187.1,8.6,Mobile
338,5/4/2025,1168,2079,403,0,1901.08,13.3,Catalog
339,5/4/2025,1007,2010,401,2,62.27,2.7,Online
340,5/4/2025,1166,2026,404,0,0,2,InStore
341,5/4/2025,1127,2080,403,2,1997.42,13,Phone
342,5/4/2025,1123,2031,404,2,1356.72,6.9,Mobile
343,5/4/2025,1116,2009,401,1,119.36,4.1,Catalog
344,5/4/2025,1112,2053,404,3,0,2,Online
345,5/4/2025,1052,2043,402,2,698.76,6.5,InStore
346,5/4/2025,1183,2040,403,3,103.62,2.4,Phone
347,5/4/2025,1033,2097,403,0,4210.5,13,Mobile
348,5/4/2025,1081,2030,404,0,339.94,5,Catalog
349,5/4/2025,1068,2057,402,1,1179.85,6.3,Online
350,5/4/2025,1024,2006,403,3,594,8.3,InStore
351,5/4/2025,1157,2053,402,1,1098.27,5.7,Phone
352,5/4/2025,1083,2073,403,1,2247.44,11.1,Mobile
353,5/4/2025,1195,2020,404,3,1879.15,11.8,Catalog
354,5/4/2025,1127,2039,404,0,1952.88,10.1,Online
355,5/4/2025,1023,2050,404,1,0,2,InStore
356,5/4/2025,1055,2074,403,0,1978.5,11.3,Phone
357,5/4/2025,1012,2036,404,3,653.94,6.3,Mobile
358,5/4/2025,1073,2068,401,0,2460.72,14.6,Catalog
359,5/4/2025,1110,2017,403,2,370.96,2.6,Online
360,5/4/2025,1195,2051,403,0,117.32,3,InStore
361,5/4/2025,1102,2006,402,2,792,7.2,Phone
362,5/4/2025,1141,2036,401,3,871.92,7.7,Mobile
363,5/4/2025,1129,2057,403,0,1747.92,14.3,Catalog
364,5/4/2025,1032,2012,404,2,997.1,5.8,Online
365,5/4/2025,1086,2071,403,1,553.64,6.1,InStore
366,5/4/2025,1050,2077,404,0,561.83,8.1,Phone
367,5/4/2025,1011,2004,402,2,0,2,Mobile
368,5/4/2025,1121,2066,404,1,0,2,Catalog
369,5/4/2025,1155,2065,402,2,1128.82,6.7,Online
370,5/4/2025,1156,2040,402,3,138.16,2.5,InStore
371,5/4/2025,1157,2094,403,2,1578.72,13.6,Phone
372,5/4/2025,1129,2065,404,2,752.54,5.4,Mobile
373,5/4/2025,1121,2002,403,2,2771.2,11.9,Catalog
374,5/4/2025,1172,2014,404,2,197.04,4.6,Online
375,5/4/2025,1185,2088,401,3,2128.05,13.3,InStore
376,5/4/2025,1067,2083,402,0,0,2,Phone
377,5/4/2025,1149,2061,402,3,1199.52,9,Mobile
378,5/4/2025,1037,2087,402,0,318.64,5,Catalog
379,5/4/2025,1146,2089,401,1,744.34,8.6,Online
380,5/4/2025,1004,2056,403,3,2098.88,10.9,InStore
381,5/4/2025,1038,2052,402,3,2193.78,10,Phone
382,5/4/2025,1128,2099,404,0,3877.92,10.7,Mobile
383,5/4/2025,1180,2017,402,2,741.92,8.8,Catalog
384,5/4/2025,1169,2061,404,2,319.87,4.3,Online
385,5/4/2025,1044,2058,403,2,1066.8,6.2,InStore
386,5/4/2025,1173,2098,403,3,3631.44,13.2,Phone
387,5/4/2025,1049,2031,403,2,1356.72,7.2,Mobile
388,5/4/2025,1057,2038,403,1,2501.58,10.1,Catalog
389,5/4/2025,1176,2090,404,2,343.87,2.8,Online
390,5/4/2025,1122,2044,403,2,166.06,2.3,InStore
391,5/4/2025,1031,2073,404,3,1498.29,6.4,Phone
392,5/4/2025,1088,2098,402,2,726.29,5.4,Mobile
393,5/4/2025,1010,2036,401,2,348.77,2.1,Catalog
394,5/4/2025,1113,2083,403,3,3072.64,10.6,Online
395,5/4/2025,1054,2025,403,2,671.09,6.7,InStore
396,5/4/2025,1035,2013,402,1,1683.65,11.1,Phone
397,5/4/2025,1012,2085,402,1,217.94,4.6,Mobile
398,5/4/2025,1013,2012,404,2,1994.21,14.7,Catalog
399,5/4/2025,1183,2060,401,1,367.54,2.9,Online
400,5/4/2025,1001,2070,402,3,102.54,3.4,InStore
401,5/4/2025,1167,2060,404,1,735.08,7.7,Phone
402,5/4/2025,1193,2036,403,2,348.77,4.7,Mobile
403,5/4/2025,1165,2007,401,1,0,2,Catalog
404,5/4/2025,1136,2094,401,1,1776.06,10.1,Online
405,5/4/2025,1106,2022,401,3,671.18,7.8,InStore
406,5/4/2025,1126,2023,403,0,0,2,Phone
407,5/4/2025,1002,2038,401,2,1482.42,6.6,Mobile
408,5/4/2025,1072,2058,404,1,1200.15,7.3,Catalog
409,5/4/2025,1129,2059,403,1,1382.54,7.3,Online
410,5/4/2025,1028,2042,402,3,502.83,6.7,InStore
411,5/4/2025,1165,2032,402,0,0,2,Phone
412,5/4/2025,1188,2043,403,1,1572.21,14,Mobile
413,5/4/2025,1044,2078,404,3,426.03,3.7,Catalog
414,5/4/2025,1131,2041,401,3,3216.84,11.7,Online
415,5/4/2025,1171,2012,402,1,1121.74,7.9,InStore
416,5/4/2025,1122,2041,402,0,1608.42,11,Phone
417,5/4/2025,1066,2049,402,3,0,2,Mobile
418,5/4/2025,1192,2034,403,2,326.81,3.7,Catalog
419,5/4/2025,1149,2092,401,2,1157.3,8.3,Online
420,5/4/2025,1167,2046,402,0,133.72,2.9,InStore
421,5/4/2025,1170,2015,404,2,0,2,Phone
422,5/4/2025,1040,2051,403,0,469.28,3.6,Mobile
423,5/4/2025,1163,2037,403,1,0,2,Catalog
424,5/4/2025,1056,2017,404,1,834.66,7.5,Online
425,5/4/2025,1116,2095,403,3,490.79,4,InStore
426,5/4/2025,1179,2070,404,1,61.52,4.1,Phone
427,5/4/2025,1195,2031,401,3,1695.9,13.7,Mobile
428,5/4/2025,1135,2090,403,0,0,2,Catalog
429,5/4/2025,1144,2014,401,1,443.34,3.5,Online
430,5/4/2025,1146,2068,402,1,2952.86,12.8,InStore
431,5/4/2025,1083,2066,404,0,516.06,7,Phone
432,5/4/2025,1174,2026,404,0,423.12,4,Mobile
433,5/4/2025,1130,2057,401,3,1747.92,10.3,Catalog
434,5/4/2025,1033,2065,404,3,0,2,Online
435,5/4/2025,1144,2007,404,2,933.42,7.1,InStore
436,5/4/2025,1185,2002,404,2,692.8,8.3,Phone
437,5/4/2025,1000,2095,402,0,0,2,Mobile
438,5/4/2025,1011,2054,403,0,900.51,7.1,Catalog
439,5/4/2025,1138,2007,401,3,2333.56,14.5,Online
440,5/4/2025,1008,2036,404,1,196.18,4.5,InStore
441,5/4/2025,1196,2017,404,2,741.92,6.7,Phone
442,5/4/2025,1097,2057,404,3,436.98,3.8,Mobile
443,5/4/2025,1020,2087,402,2,637.28,6.4,Catalog
444,5/4/2025,1030,2022,404,1,604.06,6.5,Online
445,5/4/2025,1186,2028,401,0,2551.76,12.2,InStore
446,5/4/2025,1076,2059,404,3,1536.15,12,Phone
447,5/4/2025,1058,2031,404,2,0,2,Mobile
448,5/4/2025,1039,2035,402,0,899.99,8.9,Catalog
449,5/4/2025,1008,2084,404,0,845.55,5.6,Online
450,5/4/2025,1061,2026,401,0,423.12,3.1,InStore
451,5/4/2025,1152,2004,404,0,2781.75,12.6,Phone
452,5/4/2025,1062,2094,401,3,1973.4,13.2,Mobile
